 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =        1.00000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1270 55144 14799  3867 10923    44  0.112 0.531 0.357 0.026 0.113 0.862
  1275 55489 14794  3845 10931    44  0.112 0.530 0.358 0.026 0.113 0.861
  1280 55332 15119  3730 10976    44  0.112 0.531 0.357 0.026 0.112 0.862
  1285 55513 14924  3870 11042    44  0.112 0.534 0.353 0.025 0.112 0.863
  1290 55146 14885  3879 10893    44  0.112 0.533 0.355 0.026 0.113 0.862
  1295 55355 14724  3923 11019    44  0.112 0.533 0.355 0.026 0.113 0.861
  1300 55585 14780  3770 10927    44  0.113 0.533 0.354 0.026 0.113 0.861
  1305 55245 14927  3810 10990    44  0.113 0.532 0.355 0.026 0.112 0.862
  1310 54933 14865  3863 10949    44  0.113 0.530 0.357 0.026 0.114 0.860
  1315 55438 15032  3794 11064    44  0.113 0.532 0.355 0.026 0.113 0.861
  1320 55110 14989  3953 10987    44  0.113 0.533 0.354 0.027 0.116 0.857
  1325 55310 14835  3814 11079    44  0.113 0.531 0.356 0.026 0.114 0.860
  1330 55711 14935  3794 10966    44  0.112 0.533 0.355 0.027 0.117 0.857
  1335 55572 14895  3962 10903    44  0.112 0.529 0.359 0.027 0.116 0.858
  1340 55617 14869  3928 11029    44  0.112 0.531 0.356 0.026 0.111 0.864
  1345 55324 14860  3853 11074    44  0.112 0.531 0.357 0.026 0.111 0.864
  1350 55315 14950  3822 11047    44  0.112 0.529 0.359 0.025 0.112 0.863
  1355 55508 14855  3746 11066    44  0.113 0.533 0.354 0.026 0.113 0.861
  1360 55363 14896  3743 10953    44  0.113 0.534 0.354 0.026 0.113 0.861
  1365 55658 14997  3796 11005    43  0.112 0.533 0.355 0.025 0.112 0.863
  1370 55565 14739  3839 11053    42  0.112 0.532 0.356 0.025 0.109 0.866
  1375 55410 14991  3795 11059    42  0.112 0.533 0.355 0.025 0.109 0.867
  1380 55524 14928  3806 11097    42  0.112 0.532 0.356 0.026 0.113 0.861
  1385 55720 14876  3858 11091    42  0.112 0.532 0.357 0.025 0.112 0.862
  1390 55565 14825  3916 10898    42  0.111 0.530 0.359 0.026 0.111 0.863
  1395 55414 15030  3910 10979    42  0.111 0.528 0.361 0.025 0.110 0.865
  1400 55535 14743  3902 11022    42  0.111 0.528 0.361 0.025 0.108 0.867
  1405 55291 14857  3834 10947    42  0.111 0.530 0.359 0.025 0.109 0.866
  1410 55234 14919  3883 10957    42  0.111 0.530 0.359 0.025 0.112 0.862
  1415 55712 14592  3822 11019    42  0.111 0.532 0.357 0.025 0.110 0.865
  1420 55548 14929  3766 11092    42  0.112 0.534 0.354 0.026 0.113 0.861
  1425 55626 14768  3800 10947    42  0.112 0.535 0.353 0.025 0.111 0.864
  1430 55369 15180  3724 11022    42  0.112 0.532 0.356 0.026 0.113 0.862
  1435 55511 14864  3723 11101    42  0.112 0.532 0.356 0.026 0.114 0.860
  1440 55670 14963  3818 11046    42  0.112 0.531 0.357 0.025 0.112 0.862
  1445 55444 14912  3849 11071    42  0.112 0.532 0.356 0.025 0.110 0.865
  1450 55834 14853  3775 10868    42  0.112 0.533 0.355 0.024 0.108 0.867
  1455 55515 14845  3855 10998    42  0.111 0.530 0.358 0.024 0.107 0.870
  1460 55384 14984  3879 11135    42  0.111 0.530 0.359 0.024 0.109 0.867
  1465 55187 14809  3788 10963    42  0.110 0.531 0.359 0.024 0.108 0.869
