 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.750000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1585 13877  4036  3108   905    38  0.028 0.072 0.900 0.023 0.063 0.914
  1590 14018  3910  3088   959    38  0.028 0.072 0.900 0.023 0.062 0.915
  1595 13358  3813  2895   919    38  0.028 0.071 0.901 0.023 0.062 0.915
  1600 13229  3833  2897   898    38  0.028 0.071 0.901 0.024 0.063 0.913
  1605 13199  3867  2885   869    38  0.028 0.072 0.900 0.024 0.063 0.913
  1610 13326  3777  2998   855    38  0.028 0.072 0.900 0.024 0.063 0.913
  1615 13061  3830  2874   870    38  0.028 0.072 0.900 0.023 0.063 0.913
  1620 13352  3959  2911   906    38  0.028 0.071 0.900 0.023 0.063 0.913
  1625 13318  3868  2911   934    38  0.028 0.072 0.901 0.024 0.063 0.913
  1630 13347  3943  3046   910    38  0.028 0.072 0.900 0.024 0.064 0.913
  1635 13693  3940  2960   954    38  0.028 0.072 0.900 0.024 0.063 0.913
  1640 13545  3799  2957   969    38  0.028 0.072 0.900 0.024 0.064 0.913
  1645 13797  3938  3038   944    38  0.028 0.072 0.900 0.024 0.063 0.913
  1650 13650  4041  3036   915    38  0.029 0.072 0.900 0.024 0.063 0.913
  1655 13780  3976  3196   930    38  0.029 0.072 0.900 0.024 0.064 0.912
  1660 13471  4063  2949   930    38  0.029 0.072 0.899 0.024 0.064 0.912
  1665 13729  3887  3032   963    38  0.029 0.072 0.899 0.024 0.064 0.912
  1670 13642  3830  2961   941    38  0.029 0.072 0.899 0.024 0.064 0.911
  1675 13679  3912  3024   931    38  0.029 0.072 0.899 0.024 0.065 0.911
  1680 13642  4049  3035   951    38  0.029 0.072 0.899 0.024 0.065 0.911
  1685 13547  3872  3037   931    38  0.029 0.072 0.898 0.024 0.065 0.911
  1690 13848  4091  3050  1008    38  0.029 0.072 0.899 0.025 0.065 0.911
  1695 13943  4030  3115   937    38  0.029 0.072 0.899 0.024 0.064 0.911
  1700 13853  3973  2959   989    38  0.029 0.072 0.899 0.024 0.065 0.911
  1705 13789  4071  3100   979    38  0.029 0.072 0.899 0.024 0.064 0.912
  1710 13584  4017  3063   934    38  0.029 0.072 0.900 0.024 0.064 0.912
  1715 13674  3963  3039   951    38  0.029 0.072 0.899 0.024 0.064 0.912
  1720 13656  4089  2968   935    38  0.029 0.072 0.899 0.024 0.064 0.912
  1725 13938  3938  3049   997    38  0.029 0.072 0.899 0.025 0.064 0.911
  1730 13984  4106  3075   980    38  0.029 0.072 0.899 0.024 0.065 0.911
  1735 14076  4121  3081   935    38  0.029 0.072 0.899 0.025 0.065 0.911
  1740 14146  4060  3124   983    38  0.028 0.072 0.900 0.024 0.064 0.912
  1745 13926  4024  3025   974    38  0.028 0.072 0.900 0.024 0.064 0.911
  1750 14017  4086  3118   979    38  0.028 0.072 0.899 0.024 0.064 0.912
  1755 14009  4124  3050   998    38  0.028 0.072 0.900 0.024 0.064 0.911
  1760 14293  4172  3118   919    38  0.029 0.072 0.900 0.024 0.064 0.911
  1765 14609  4057  3138  1033    38  0.028 0.072 0.900 0.024 0.064 0.912
  1770 14416  4268  3095  1016    38  0.028 0.072 0.900 0.024 0.064 0.912
  1775 14456  4164  3126   984    38  0.028 0.072 0.900 0.024 0.064 0.913
  1780 13906  4025  3028   909    38  0.029 0.072 0.900 0.024 0.063 0.913
  1785 13934  4036  3021   975    38  0.029 0.071 0.900 0.025 0.063 0.912
  1790 13759  3973  3101   922    38  0.029 0.071 0.900 0.024 0.064 0.912
  1795 13733  4045  2986   933    38  0.029 0.071 0.900 0.024 0.063 0.913
  1800 13698  3970  3016   932    38  0.029 0.071 0.900 0.024 0.063 0.913
  1805 13757  4038  3141   931    38  0.029 0.071 0.900 0.024 0.063 0.913
  1810 13990  4003  3143   966    38  0.029 0.071 0.900 0.025 0.063 0.912
  1815 13568  3989  2903   961    38  0.029 0.071 0.900 0.025 0.063 0.913
  1820 13380  3971  2982   887    38  0.029 0.071 0.900 0.025 0.062 0.913
  1825 13493  3824  3039   920    38  0.029 0.071 0.900 0.024 0.063 0.912
  1830 13220  4031  2972   853    38  0.029 0.071 0.900 0.025 0.063 0.912
  1835 13124  3703  2959   866    38  0.029 0.071 0.900 0.025 0.063 0.912
  1840 13090  3833  2985   843    38  0.029 0.070 0.901 0.025 0.063 0.912
  1845 13067  3802  2864   871    38  0.029 0.071 0.900 0.025 0.063 0.912
  1850 13094  3834  2947   871    38  0.029 0.070 0.901 0.025 0.063 0.913
  1855 13162  3779  2842   908    38  0.029 0.070 0.901 0.025 0.062 0.913
  1860 12648  3775  2834   726    38  0.029 0.070 0.901 0.025 0.062 0.913
  1865 12711  3513  2848   795    38  0.029 0.070 0.900 0.025 0.062 0.913
  1870 12553  3664  2821   815    38  0.030 0.071 0.900 0.025 0.063 0.913
  1875 12687  3538  2830   911    38  0.030 0.071 0.899 0.025 0.063 0.912
  1880 12691  3663  2812   820    38  0.030 0.070 0.899 0.024 0.063 0.912
  1885 12611  3659  2817   837    38  0.030 0.070 0.900 0.024 0.064 0.912
  1890 12604  3730  2866   819    38  0.030 0.070 0.900 0.024 0.064 0.912
  1895 12585  3544  2809   814    38  0.030 0.070 0.900 0.024 0.063 0.913
  1900 12608  3679  2817   856    38  0.030 0.070 0.900 0.025 0.062 0.913
  1905 12535  3699  2782   814    38  0.030 0.070 0.901 0.025 0.062 0.913
  1910 12589  3680  2874   824    38  0.029 0.070 0.900 0.025 0.063 0.913
  1915 12783  3633  2857   870    38  0.029 0.070 0.901 0.025 0.062 0.913
  1920 12430  3748  2788   811    38  0.029 0.070 0.901 0.025 0.061 0.914
  1925 12264  3507  2752   775    38  0.029 0.070 0.901 0.025 0.062 0.913
  1930 12344  3521  2756   786    38  0.030 0.070 0.901 0.025 0.061 0.914
  1935 12256  3608  2846   769    38  0.030 0.070 0.901 0.024 0.062 0.914
  1940 12277  3691  2844   765    38  0.030 0.070 0.901 0.024 0.061 0.914
  1945 12313  3620  2809   753    38  0.030 0.070 0.901 0.025 0.062 0.914
  1950 12568  3548  2862   757    38  0.030 0.069 0.901 0.025 0.062 0.913
  1955 12523  3636  2899   779    37  0.030 0.069 0.901 0.025 0.062 0.912
  1960 12416  3570  2759   798    37  0.030 0.069 0.901 0.025 0.062 0.912
  1965 12272  3580  2841   834    37  0.030 0.069 0.901 0.025 0.062 0.913
  1970 12209  3580  2759   788    37  0.029 0.069 0.902 0.025 0.062 0.913
  1975 12498  3474  2869   831    37  0.030 0.069 0.902 0.025 0.062 0.913
  1980 12265  3619  2669   815    37  0.029 0.069 0.902 0.025 0.062 0.913
  1985 12258  3519  2783   851    37  0.030 0.069 0.901 0.024 0.062 0.913
  1990 12411  3541  2734   797    37  0.030 0.069 0.901 0.024 0.062 0.913
  1995 12488  3562  2778   840    37  0.030 0.070 0.900 0.025 0.062 0.913
  2000 12218  3669  2745   807    37  0.030 0.069 0.900 0.025 0.062 0.913
