trt,gen,zero1,lt151,gt151,zero2,lt152,gt152,tot1,spo1,veg1,mat1,tot2,spo2,veg2,mat2
temp_link_0_0.10,0,30000,6042,53956,89998,0,0,59998,2481,2553,2438,0,0,0,0
temp_link_0_0.30,0,30000,17970,42028,89998,0,0,59998,2530,2516,2427,0,0,0,0
temp_link_0_0.50,0,30000,30091,29907,89998,0,0,59998,2550,2497,2462,0,0,0,0
temp_link_0_0.70,0,30000,41917,18081,89998,0,0,59998,2490,2599,2481,0,0,0,0
temp_link_0_0.90,0,30000,54022,5976,89998,0,0,59998,2459,2553,2507,0,0,0,0
temp_link_1_0.10,0,30000,5990,54008,89998,0,0,59998,2514,2500,2552,0,0,0,0
temp_link_1_0.30,0,30000,18128,41870,89998,0,0,59998,2522,2538,2546,0,0,0,0
temp_link_1_0.50,0,29999,30315,29684,89998,0,0,59999,2594,2515,2507,0,0,0,0
temp_link_1_0.70,0,30000,41963,18035,89998,0,0,59998,2426,2401,2544,0,0,0,0
temp_link_1_0.90,0,29999,54106,5893,89998,0,0,59999,2548,2494,2519,0,0,0,0
temp_link_2_0.10,0,29998,5902,54098,89998,0,0,60000,2487,2513,2607,0,0,0,0
temp_link_2_0.30,0,30000,18033,41965,89998,0,0,59998,2529,2444,2523,0,0,0,0
temp_link_2_0.50,0,29999,30177,29822,89998,0,0,59999,2481,2507,2562,0,0,0,0
temp_link_2_0.70,0,29999,41778,18221,89998,0,0,59999,2487,2479,2556,0,0,0,0
temp_link_2_0.90,0,30000,54040,5958,89998,0,0,59998,2602,2526,2503,0,0,0,0
temp_link_3_0.10,0,29999,5908,54091,89998,0,0,59999,2568,2498,2528,0,0,0,0
temp_link_3_0.30,0,29999,18183,41816,89998,0,0,59999,2461,2480,2624,0,0,0,0
temp_link_3_0.50,0,29998,30014,29986,89998,0,0,60000,2542,2432,2524,0,0,0,0
temp_link_3_0.70,0,29999,41976,18023,89998,0,0,59999,2457,2456,2544,0,0,0,0
temp_link_3_0.90,0,29999,54142,5857,89998,0,0,59999,2598,2578,2452,0,0,0,0
temp_unlink_0_0.10,0,29999,5986,54013,89998,0,0,59999,2539,2556,2522,0,0,0,0
temp_unlink_0_0.30,0,29998,17978,42022,89998,0,0,60000,2548,2441,2484,0,0,0,0
temp_unlink_0_0.50,0,29999,30072,29927,89998,0,0,59999,2409,2523,2503,0,0,0,0
temp_unlink_0_0.70,0,29999,41976,18023,89998,0,0,59999,2408,2531,2533,0,0,0,0
temp_unlink_0_0.90,0,30000,54090,5908,89998,0,0,59998,2418,2437,2623,0,0,0,0
temp_unlink_1_0.10,0,29999,5945,54054,89998,0,0,59999,2505,2520,2518,0,0,0,0
temp_unlink_1_0.30,0,29998,18091,41909,89998,0,0,60000,2507,2451,2596,0,0,0,0
temp_unlink_1_0.50,0,30000,29995,30003,89998,0,0,59997,2480,2462,2468,0,0,0,0
temp_unlink_1_0.70,0,29999,41986,18013,89998,0,0,59999,2536,2538,2538,0,0,0,0
temp_unlink_1_0.90,0,29999,53979,6020,89998,0,0,59999,2509,2518,2458,0,0,0,0
temp_unlink_2_0.10,0,30000,5924,54074,89998,0,0,59998,2551,2549,2533,0,0,0,0
temp_unlink_2_0.30,0,30000,18137,41861,89998,0,0,59998,2434,2474,2445,0,0,0,0
temp_unlink_2_0.50,0,30000,30050,29948,89998,0,0,59998,2444,2525,2579,0,0,0,0
temp_unlink_2_0.70,0,29999,42041,17958,89998,0,0,59999,2544,2572,2516,0,0,0,0
temp_unlink_2_0.90,0,30000,53948,6050,89998,0,0,59998,2483,2533,2512,0,0,0,0
temp_unlink_3_0.10,0,30000,5977,54021,89998,0,0,59998,2481,2565,2452,0,0,0,0
temp_unlink_3_0.30,0,29999,18041,41958,89998,0,0,59999,2437,2553,2587,0,0,0,0
temp_unlink_3_0.50,0,30000,30049,29949,89998,0,0,59998,2523,2552,2512,0,0,0,0
temp_unlink_3_0.70,0,29999,41833,18166,89998,0,0,59999,2539,2559,2522,0,0,0,0
temp_unlink_3_0.90,0,29999,53949,6050,89998,0,0,59999,2511,2585,2555,0,0,0,0
temp_link_0_0.10,25,32783,5783,51432,51073,3854,35071,57215,301,6691,21653,38925,41,450,32904
temp_link_0_0.30,25,31993,13838,44167,50592,5456,33950,58005,374,6674,21059,39406,33,446,32861
temp_link_0_0.50,25,30686,21341,37971,50001,5695,34302,59311,439,7314,20568,39997,60,515,32627
temp_link_0_0.70,25,29500,29316,31182,49130,6098,34770,60498,565,7668,18992,40867,69,491,32582
temp_link_0_0.90,25,25572,42840,21586,46865,8163,34970,64426,877,11316,14406,43133,119,926,30678
temp_link_1_0.10,25,32940,3106,53952,51216,256,38526,57058,318,6474,21527,38782,21,378,32704
temp_link_1_0.30,25,32436,9082,48480,50907,745,38346,57562,405,6415,20331,39091,40,377,32588
temp_link_1_0.50,25,31252,16123,42623,50175,1282,38541,58746,480,7479,19771,39823,56,486,32691
temp_link_1_0.70,25,30091,23897,36010,49455,2168,38375,59907,531,7703,18358,40543,60,469,32206
temp_link_1_0.90,25,25709,39462,24827,47094,3936,38968,64289,806,11634,13710,42904,119,710,30549
temp_link_2_0.10,25,32082,2834,55082,50530,277,39191,57916,353,6219,20168,39468,35,423,32313
temp_link_2_0.30,25,28924,10247,50827,49133,1399,39466,61074,662,8423,16003,40862,85,886,27804
temp_link_2_0.50,25,25357,21496,43145,47487,5282,37229,64641,679,10760,9432,42511,167,1902,17482
temp_link_2_0.70,25,21853,38626,29519,46604,17578,25816,68145,1186,15499,3121,43394,455,5260,4642
temp_link_2_0.90,25,20285,61927,7786,46833,38101,5064,69713,1944,18211,1218,43165,1029,8632,1045
temp_link_3_0.10,25,19737,7231,63030,46571,4564,38863,70261,1713,19287,1176,43427,986,9190,1047
temp_link_3_0.30,25,20261,21120,48617,46860,13137,30001,69737,1796,18090,1362,43138,951,8650,1189
temp_link_3_0.50,25,19852,34404,35742,46561,21195,22242,70146,1766,19029,1281,43437,1025,9010,1171
temp_link_3_0.70,25,20478,48722,20798,46968,30039,12991,69520,1729,17279,1219,43030,1026,8298,1103
temp_link_3_0.90,25,19760,63286,6952,46563,38952,4483,70238,1692,19371,1137,43435,852,9346,1012
temp_unlink_0_0.10,25,37767,5374,46857,53474,3584,32940,52231,41,17,7649,36524,2,3,20846
temp_unlink_0_0.30,25,37207,11813,40978,53097,5812,31089,52791,41,22,6854,36901,6,0,19916
temp_unlink_0_0.50,25,35428,17598,36972,52231,7667,30100,54570,42,34,5592,37767,4,10,18608
temp_unlink_0_0.70,25,33639,24287,32072,51127,9364,29507,56359,32,30,3573,38871,6,13,14830
temp_unlink_0_0.90,25,30045,37278,22675,48669,12955,28374,59953,45,33,1195,41329,26,12,9188
temp_unlink_1_0.10,25,37655,1711,50632,53553,287,36158,52343,32,37,8063,36435,6,8,21197
temp_unlink_1_0.30,25,37002,5364,47632,53135,916,35947,52996,42,23,6111,36863,7,7,18740
temp_unlink_1_0.50,25,35709,9734,44555,52059,1536,36403,54289,30,25,4341,37939,8,6,15798
temp_unlink_1_0.70,25,35002,15732,39264,51959,2890,35149,54996,60,39,3060,38039,23,14,12998
temp_unlink_1_0.90,25,30688,32286,27024,49421,6269,34308,59310,28,64,702,40577,16,39,7122
temp_unlink_2_0.10,25,36739,1756,51503,52911,322,36765,53259,61,20,5005,37087,20,8,16460
temp_unlink_2_0.30,25,33608,6980,49410,51410,1648,36940,56390,26,25,1280,38588,8,6,6674
temp_unlink_2_0.50,25,30906,17005,42087,50498,5228,34272,59092,19,37,161,39500,18,4,1395
temp_unlink_2_0.70,25,28685,34237,27076,50384,17256,22358,61313,35,46,12,39614,25,18,80
temp_unlink_2_0.90,25,28242,54204,7552,51360,33569,5069,61756,25,82,8,38638,19,65,17
temp_unlink_3_0.10,25,28341,6518,55139,51661,4001,34336,61657,19,87,17,38337,18,40,17
temp_unlink_3_0.30,25,28063,18522,43413,51197,11804,26997,61935,34,72,5,38801,7,37,13
temp_unlink_3_0.50,25,28215,30651,31132,51564,19018,19416,61783,26,64,12,38434,22,50,13
temp_unlink_3_0.70,25,28375,43060,18563,51447,27112,11439,61623,47,93,4,38551,12,51,8
temp_unlink_3_0.90,25,28749,54953,6296,51610,34463,3925,61249,41,76,12,38388,18,37,10
temp_link_0_0.10,50,29411,5711,54876,49575,3249,37174,60587,56,16447,27401,40423,5,1104,37693
temp_link_0_0.30,50,29075,14323,46600,49377,2968,37653,60923,103,16844,27287,40621,15,1174,37785
temp_link_0_0.50,50,28049,24787,37162,49107,2606,38285,61949,50,18533,27174,40891,11,1173,38228
temp_link_0_0.70,50,27027,31863,31108,48142,2762,39094,62970,64,19309,26445,41856,11,1167,38998
temp_link_0_0.90,50,22971,42683,24344,46350,3092,40556,67027,80,25635,24181,43648,10,1358,40997
temp_link_1_0.10,50,29232,5212,55554,49515,350,40133,60766,54,16752,27461,40483,2,1136,37700
temp_link_1_0.30,50,29379,13747,46872,49680,899,39419,60619,71,16548,27108,40318,1,973,37524
temp_link_1_0.50,50,28347,22389,39262,49076,1443,39479,61651,72,18184,27013,40922,10,1121,38126
temp_link_1_0.70,50,27247,30971,31780,48381,2048,39569,62750,74,18299,26513,41617,6,1172,38818
temp_link_1_0.90,50,23084,41934,24980,46463,2239,41296,66914,94,25382,24098,43535,1,1287,40995
temp_link_2_0.10,50,29131,4414,56453,49378,393,40227,60866,78,15904,27224,40620,3,1299,37104
temp_link_2_0.30,50,27167,13384,49447,48578,1419,40001,62831,95,18356,26545,41412,15,1960,36296
temp_link_2_0.50,50,25051,21833,43114,47344,3463,39191,64947,103,19395,23918,42654,17,2885,34243
temp_link_2_0.70,50,19981,33677,36340,44633,9261,36104,70017,333,24486,12507,45365,101,6058,21175
temp_link_2_0.90,50,15864,64268,9866,44118,38998,6882,74134,1401,34037,775,45880,767,17734,624
temp_link_3_0.10,50,15989,7775,66234,44300,5254,40444,74009,1272,35290,627,45698,679,18552,497
temp_link_3_0.30,50,16099,22668,51231,44492,13729,31777,73899,1327,34469,782,45506,764,17636,600
temp_link_3_0.50,50,15744,36562,37692,44050,22679,23269,74254,1256,35521,741,45948,755,18471,654
temp_link_3_0.70,50,15840,50914,23244,44261,31830,13907,74158,1433,33742,627,45737,885,17639,570
temp_link_3_0.90,50,15861,66439,7698,44233,40913,4852,74137,1524,35904,652,45765,878,18736,598
temp_unlink_0_0.10,50,39238,9474,41286,51608,2959,35431,50760,0,1,31652,38390,0,0,35335
temp_unlink_0_0.30,50,43130,8051,38817,56035,4498,29465,46868,0,1,30838,33963,1,0,31373
temp_unlink_0_0.50,50,42623,11978,35397,55601,4769,29628,47375,0,0,28215,34397,0,0,31312
temp_unlink_0_0.70,50,40310,13879,35809,53914,5867,30217,49688,0,0,25585,36084,0,0,31785
temp_unlink_0_0.90,50,35858,28080,26060,51892,10137,27969,54140,0,2,17546,38106,0,0,29643
temp_unlink_1_0.10,50,46653,437,42908,58664,74,31260,43345,2,0,27595,31331,0,3,28517
temp_unlink_1_0.30,50,46363,1489,42146,58668,223,31107,43635,1,0,25361,31330,0,0,27627
temp_unlink_1_0.50,50,44298,3060,42640,57013,469,32516,45700,1,0,23001,32985,0,0,28691
temp_unlink_1_0.70,50,43706,5477,40815,56905,988,32105,46292,2,0,21494,33093,4,0,27623
temp_unlink_1_0.90,50,38959,19621,31418,53973,3414,32611,51039,0,0,12239,36025,0,0,24369
temp_unlink_2_0.10,50,45057,523,44418,57862,109,32027,44941,0,0,23977,32136,1,0,27817
temp_unlink_2_0.30,50,40614,2108,47276,55350,373,34275,49384,0,1,12341,34648,0,0,22859
temp_unlink_2_0.50,50,35658,5560,48780,52784,1200,36014,54340,0,0,2101,37214,0,0,6521
temp_unlink_2_0.70,50,29056,21188,39754,49751,7437,32810,60942,0,0,2,40247,0,1,54
temp_unlink_2_0.90,50,27141,53966,8891,50636,33309,6053,62857,0,13,0,39362,0,12,0
temp_unlink_3_0.10,50,27367,7294,55337,50899,4414,34685,62631,1,13,0,39099,0,5,0
temp_unlink_3_0.30,50,27671,19025,43302,51007,11913,27078,62327,0,9,0,38991,0,5,0
temp_unlink_3_0.50,50,27364,31341,31293,50859,19629,19510,62634,0,12,0,39139,0,8,0
temp_unlink_3_0.70,50,27370,43848,18780,50865,27552,11581,62628,0,4,0,39133,0,5,0
temp_unlink_3_0.90,50,27715,55702,6581,51244,34523,4231,62283,0,8,0,38754,0,5,0
temp_link_0_0.10,75,26566,6342,57090,48144,3697,38157,63432,8,22883,28557,41854,0,1409,39344
temp_link_0_0.30,75,26454,16993,46551,48228,1912,39858,63544,26,23572,28289,41768,2,1479,39374
temp_link_0_0.50,75,26060,28596,35342,48087,1982,39929,63937,3,24306,28079,41893,0,1457,39500
temp_link_0_0.70,75,24979,35029,29990,47377,2023,40598,65019,19,25694,27531,42620,1,1362,40446
temp_link_0_0.90,75,21347,43927,24724,45565,2340,42093,68651,2,32082,24720,44433,0,1556,42132
temp_link_1_0.10,75,26508,6274,57216,48243,383,41372,63490,19,23233,28494,41755,0,1454,39201
temp_link_1_0.30,75,26389,17882,45727,48151,1092,40755,63609,9,23140,28220,41847,1,1416,39344
temp_link_1_0.50,75,25837,28164,35997,47865,1738,40395,64160,8,24022,28369,42133,0,1455,39780
temp_link_1_0.70,75,25350,35272,29376,47601,2120,40277,64648,12,24726,27608,42397,0,1462,40079
temp_link_1_0.90,75,21411,43598,24989,45564,2177,42257,68587,7,31678,24963,44434,2,1527,42248
temp_link_2_0.10,75,26470,6515,57013,48243,504,41251,63528,17,23250,27771,41755,0,1910,38367
temp_link_2_0.30,75,23501,19014,47483,46372,2589,41037,66496,17,26716,27444,43625,0,3788,37605
temp_link_2_0.50,75,21682,29673,38643,45724,6199,38075,68316,6,29089,25719,44274,0,5966,34743
temp_link_2_0.70,75,19563,37553,32882,44825,10049,35124,70435,51,31260,21680,45172,11,8122,30340
temp_link_2_0.90,75,14917,63991,11090,43419,38387,8192,75081,1049,41341,596,46579,621,22157,546
temp_link_3_0.10,75,14606,8726,66666,43429,5449,41120,75391,978,43389,431,46569,606,23706,349
temp_link_3_0.30,75,14716,22315,52967,43328,13762,32908,75282,1201,42669,418,46670,729,22823,354
temp_link_3_0.50,75,14657,37502,37839,43517,23026,23455,75340,889,43318,443,46481,554,23761,385
temp_link_3_0.70,75,15061,50924,24013,43735,31583,14680,74935,1162,42289,403,46263,719,23297,409
temp_link_3_0.90,75,14353,67784,7861,43105,41985,4908,75645,1141,43966,457,46893,740,23706,364
temp_unlink_0_0.10,75,35651,16076,38271,52397,16314,21287,54347,0,0,52011,37601,0,0,37350
temp_unlink_0_0.30,75,28650,1531,59817,35676,935,53387,61348,0,0,60225,54322,0,0,54203
temp_unlink_0_0.50,75,45725,5129,39144,54583,3742,31673,44273,0,0,42507,35415,0,0,35251
temp_unlink_0_0.70,75,42418,10172,37408,53717,3586,32695,47580,0,0,42385,36281,0,0,35913
temp_unlink_0_0.90,75,38178,26205,25615,53458,9699,26841,51820,0,0,40433,36540,0,0,35709
temp_unlink_1_0.10,75,53053,174,36771,62606,26,27366,36945,0,0,33167,27392,0,1,26752
temp_unlink_1_0.30,75,52417,646,36935,62288,124,27586,37581,0,0,32788,27710,0,0,26886
temp_unlink_1_0.50,75,51841,784,37373,61901,130,27967,38157,0,0,33548,28097,0,0,27093
temp_unlink_1_0.70,75,44824,1854,43320,55533,328,34137,45174,0,0,40327,34465,0,0,33663
temp_unlink_1_0.90,75,38092,14059,37847,52819,2332,34847,51906,0,0,39315,37179,0,0,35291
temp_unlink_2_0.10,75,51369,258,38371,61831,62,28105,38629,0,0,32960,28167,0,0,27172
temp_unlink_2_0.30,75,46906,730,42362,59091,126,30781,43092,0,0,30451,30907,0,0,28660
temp_unlink_2_0.50,75,40854,2154,46990,55585,382,34031,49144,0,0,17670,34413,0,0,26015
temp_unlink_2_0.70,75,31384,9726,48888,50265,2371,37362,58614,0,0,91,39733,0,0,255
temp_unlink_2_0.90,75,26748,52838,10412,50403,32437,7158,63250,0,18,0,39595,0,12,0
temp_unlink_3_0.10,75,26223,7042,56733,50344,4605,35049,63775,0,18,0,39654,0,11,0
temp_unlink_3_0.30,75,26683,18599,44716,50525,11720,27753,63315,0,38,0,39473,0,19,0
temp_unlink_3_0.50,75,26417,31936,31645,50407,19842,19749,63581,0,24,0,39591,0,27,0
temp_unlink_3_0.70,75,26637,44276,19085,50535,27543,11920,63361,0,19,0,39463,0,10,0
temp_unlink_3_0.90,75,26639,56170,7189,50437,35140,4421,63359,0,12,0,39561,0,1,0
temp_link_0_0.10,100,26133,6078,57787,47864,3317,38817,63865,10,24795,28840,42134,0,1593,39725
temp_link_0_0.30,100,26027,19561,44410,48020,1374,40604,63971,4,25587,28524,41978,0,1546,39695
temp_link_0_0.50,100,25175,31457,33366,47420,1940,40638,64823,3,26434,28410,42438,0,1605,40268
temp_link_0_0.70,100,24136,36978,28884,46938,2136,40924,65861,2,28272,27489,43060,0,1592,40827
temp_link_0_0.90,100,21240,43583,25175,45433,2097,42468,68758,0,33199,25158,44565,0,1510,42465
temp_link_1_0.10,100,26055,7470,56473,47994,482,41522,63943,11,25295,28659,42004,0,1664,39500
temp_link_1_0.30,100,25994,20184,43820,48089,1243,40666,64004,10,24935,28435,41909,0,1583,39491
temp_link_1_0.50,100,25717,31372,32909,48099,1880,40019,64281,2,26460,28128,41899,2,1603,39599
temp_link_1_0.70,100,24505,37072,28421,47223,2130,40645,65493,0,27779,27726,42775,0,1517,40592
temp_link_1_0.90,100,19993,45794,24211,44726,2083,43189,70005,3,35445,24209,45272,0,1556,43189
temp_link_2_0.10,100,25118,8037,56843,47232,715,42051,64879,11,25691,28405,42766,1,2386,39121
temp_link_2_0.30,100,22428,21819,45751,45951,3307,40740,67570,2,29557,27140,44047,0,4715,37194
temp_link_2_0.50,100,19853,33852,36293,44934,8445,36619,70144,7,32998,24748,45064,0,8077,33298
temp_link_2_0.70,100,17859,44465,27674,44169,15108,30721,72139,8,37107,21865,45829,0,12172,28143
temp_link_2_0.90,100,14403,63289,12306,43223,37152,9623,75595,900,44375,539,46775,554,23616,560
temp_link_3_0.10,100,14244,8722,67032,43162,5540,41296,75753,1083,46123,275,46834,592,25835,239
temp_link_3_0.30,100,14332,22533,53133,43194,13982,32822,75666,1026,45648,243,46804,632,25341,218
temp_link_3_0.50,100,14137,37032,38829,42829,23197,23972,75861,1059,46210,275,47169,613,25749,241
temp_link_3_0.70,100,14317,51438,24243,43216,31971,14811,75680,954,46188,276,46782,558,25859,234
temp_link_3_0.90,100,14141,67832,8025,43031,42119,4848,75857,969,47018,261,46966,578,26134,247
temp_unlink_0_0.10,100,38722,4772,46504,45132,28110,16756,51276,0,0,51209,44866,0,0,44861
temp_unlink_0_0.30,100,33561,37094,19343,39139,1357,49502,56437,0,0,56371,50859,0,0,50848
temp_unlink_0_0.50,100,18635,17594,53769,23157,363,66478,71363,0,0,71310,66841,0,0,66839
temp_unlink_0_0.70,100,33767,12276,43955,39701,23454,26843,56231,0,0,56013,50297,0,0,50278
temp_unlink_0_0.90,100,33117,26288,30593,49186,12583,28229,56881,0,0,55619,40812,0,0,40767
temp_unlink_1_0.10,100,57787,63,32148,65751,8,24239,32211,0,0,31271,24247,0,0,24121
temp_unlink_1_0.30,100,57119,340,32539,65251,59,24688,32879,0,0,31803,24747,0,0,24595
temp_unlink_1_0.50,100,40442,29249,20307,47527,149,42322,49555,0,0,48908,42471,0,0,42386
temp_unlink_1_0.70,100,58186,603,31209,65838,79,24081,31812,0,0,31257,24160,0,0,24077
temp_unlink_1_0.90,100,40582,28429,20987,48152,1220,40626,49416,0,0,48670,41846,0,0,41773
temp_unlink_2_0.10,100,56348,86,33564,64890,8,25100,33650,0,0,32120,25108,0,0,24907
temp_unlink_2_0.30,100,52361,268,37369,62246,50,27702,37637,0,0,34486,27752,0,0,27337
temp_unlink_2_0.50,100,46864,886,42248,58973,211,30814,43134,0,0,33312,31025,0,0,29454
temp_unlink_2_0.70,100,34751,3922,51325,52178,821,36999,55247,0,0,4322,37820,0,0,10629
temp_unlink_2_0.90,100,25513,53018,11467,49807,32225,7966,64485,0,71,0,40191,0,17,0
temp_unlink_3_0.10,100,25320,7481,57197,49711,4692,35595,64678,0,57,0,40287,0,27,0
temp_unlink_3_0.30,100,25316,19110,45572,49823,12160,28015,64682,0,65,0,40175,0,24,0
temp_unlink_3_0.50,100,25509,31442,33047,49733,19709,20556,64489,0,49,0,40265,0,17,0
temp_unlink_3_0.70,100,25328,44906,19764,49590,28161,12247,64670,0,54,0,40408,0,30,0
temp_unlink_3_0.90,100,25721,56665,7612,50043,35069,4886,64277,0,58,0,39955,0,29,0
temp_link_0_0.10,125,26467,5927,57604,48263,2173,39562,63529,4,25218,28870,41735,0,1576,39344
temp_link_0_0.30,125,25030,22308,42660,47592,1352,41054,64968,1,27407,28621,42406,0,1635,40085
temp_link_0_0.50,125,24866,32521,32611,47401,1922,40675,65132,2,26921,28572,42324,0,1568,40372
temp_link_0_0.70,125,23865,37638,28495,46945,2036,41017,66132,2,29320,27400,43053,0,1498,40960
temp_link_0_0.90,125,20813,43859,25326,45014,2008,42976,69185,2,34105,25322,44984,0,1513,42976
temp_link_1_0.10,125,25752,8768,55478,47759,478,41761,64246,1,25678,28573,42239,0,1599,39876
temp_link_1_0.30,125,25672,22892,41434,47804,1262,40932,64326,6,26235,28961,42194,0,1516,40031
temp_link_1_0.50,125,25031,33181,31786,47346,1874,40778,64967,1,27341,28532,42652,0,1526,40522
temp_link_1_0.70,125,24282,36760,28956,47017,2085,40896,65716,0,28098,28583,42981,0,1546,40861
temp_link_1_0.90,125,20740,44020,25238,45460,2097,42441,69256,0,34507,25238,44535,0,1558,42441
temp_link_2_0.10,125,24745,9044,56209,47234,816,41948,65253,2,26519,28523,42763,0,2641,38863
temp_link_2_0.30,125,22004,23602,44392,45585,3661,40752,67994,2,30792,27204,44413,0,5096,37180
temp_link_2_0.50,125,19544,35985,34469,44766,9780,35452,70454,1,34190,24492,45232,2,9089,32358
temp_link_2_0.70,125,16877,48718,24403,43902,18923,27173,73121,2,40089,20077,46096,3,15038,25035
temp_link_2_0.90,125,14236,62745,13017,42931,36670,10397,75762,681,46314,523,47067,427,24807,626
temp_link_3_0.10,125,13800,8937,67261,42906,5540,41552,76198,935,48488,300,47092,569,26777,244
temp_link_3_0.30,125,14128,22850,53020,42999,14245,32754,75870,1010,47422,209,46999,574,26436,214
temp_link_3_0.50,125,14171,37140,38687,42928,23223,23847,75827,933,47503,232,47070,622,26520,219
temp_link_3_0.70,125,14084,52123,23791,42948,32340,14710,75914,1034,47869,164,47050,568,26827,192
temp_link_3_0.90,125,14122,67670,8206,43202,41536,5260,75876,1051,48180,248,46796,601,26927,233
temp_unlink_0_0.10,125,1609,5179,83210,4111,11401,74486,88389,0,0,88376,85887,0,0,85887
temp_unlink_0_0.30,125,56451,1785,31762,59264,525,30209,33547,0,0,33547,30734,0,0,30734
temp_unlink_0_0.50,125,41156,2737,46105,44255,36551,9192,48842,0,0,48840,45743,0,0,45743
temp_unlink_0_0.70,125,32361,1956,55681,35335,8771,45892,57637,0,0,57635,54663,0,0,54660
temp_unlink_0_0.90,125,36211,26050,27737,47166,12282,30550,53787,0,0,53737,42832,0,0,42830
temp_unlink_1_0.10,125,60946,3,29049,67962,0,22036,29052,0,0,28781,22036,0,0,21989
temp_unlink_1_0.30,125,60819,181,28998,67714,33,22251,29179,0,0,28891,22284,0,0,22257
temp_unlink_1_0.50,125,65207,6354,18437,69569,8018,12411,24791,0,0,24718,20429,0,0,20413
temp_unlink_1_0.70,125,62435,386,27177,68891,76,21031,27563,0,0,27404,21107,0,0,21068
temp_unlink_1_0.90,125,60186,3092,26720,66131,240,23627,29812,0,0,29654,23867,0,0,23864
temp_unlink_2_0.10,125,59765,47,30186,67101,22,22875,30233,0,0,29867,22897,0,0,22851
temp_unlink_2_0.30,125,57259,93,32646,65439,14,24545,32739,0,0,31953,24559,0,0,24431
temp_unlink_2_0.50,125,52909,436,36653,62690,82,27226,37089,0,0,34689,27308,0,0,26967
temp_unlink_2_0.70,125,39983,1825,48190,55140,335,34523,50015,0,0,24691,34858,0,0,30068
temp_unlink_2_0.90,125,24558,52285,13155,49088,31556,9354,65440,0,107,0,40910,0,63,0
temp_unlink_3_0.10,125,24104,8316,57578,48934,4978,36086,65894,0,182,0,41064,0,76,0
temp_unlink_3_0.30,125,24089,19906,46003,49019,12219,28760,65909,0,185,0,40979,0,73,0
temp_unlink_3_0.50,125,24211,32724,33063,48888,20450,20660,65787,0,148,0,41110,0,87,0
temp_unlink_3_0.70,125,25013,45219,19766,49603,27911,12484,64985,0,120,0,40395,0,57,0
temp_unlink_3_0.90,125,24779,57726,7493,49436,35791,4771,65219,0,145,0,40562,0,65,0
temp_link_0_0.10,150,25860,5848,58290,47835,1720,40443,64138,1,25891,28636,42163,0,1505,39954
temp_link_0_0.30,150,24038,25142,40818,46901,1465,41632,65960,0,29244,27471,43097,0,1680,40804
temp_link_0_0.50,150,24813,34067,31118,47428,1915,40655,65185,0,27945,28015,42433,0,1536,40430
temp_link_0_0.70,150,22475,39742,27781,46044,2204,41750,67522,3,30928,26856,43954,0,1638,41677
temp_link_0_0.90,150,20045,45347,24606,44838,2061,43099,69953,2,35523,24603,45160,3,1493,43099
temp_link_1_0.10,150,25270,10079,54649,47653,580,41765,64726,0,26603,28470,42345,1,1685,39859
temp_link_1_0.30,150,25483,25229,39286,47877,1462,40659,64515,1,26950,28474,42121,0,1627,39854
temp_link_1_0.50,150,24676,34748,30574,47199,2123,40676,65322,0,27603,28279,42799,0,1670,40490
temp_link_1_0.70,150,23709,38131,28158,46650,2124,41224,66289,0,29456,27952,43348,0,1543,41212
temp_link_1_0.90,150,19268,47734,22996,44907,2221,42870,70730,1,37594,22995,45091,0,1664,42870
temp_link_2_0.10,150,24494,10416,55088,47163,1080,41755,65504,1,27531,28210,42835,0,3015,38431
temp_link_2_0.30,150,21344,25254,43400,45180,4331,40487,68654,1,31138,27181,44818,0,5427,37119
temp_link_2_0.50,150,18747,37595,33656,44261,10710,35027,71251,1,34909,24612,45737,0,9817,32141
temp_link_2_0.70,150,16296,50333,23369,43588,21161,25249,73701,6,40647,19438,46410,1,16409,23336
temp_link_2_0.90,150,14080,62438,13480,42855,36106,11037,75918,701,46364,492,47143,471,24723,642
temp_link_3_0.10,150,13811,9087,67100,42828,5564,41606,76187,1031,49014,244,47170,637,27371,218
temp_link_3_0.30,150,13856,23016,53126,42936,14319,32743,76140,886,48607,201,47062,566,26863,158
temp_link_3_0.50,150,13990,37068,38940,43098,22883,24017,76008,925,48530,197,46900,534,27039,234
temp_link_3_0.70,150,13995,52789,23214,42877,32944,14177,76003,978,48116,166,47121,550,27354,137
temp_link_3_0.90,150,13927,67533,8538,42959,41681,5358,76071,960,49006,264,47039,630,27334,189
temp_unlink_0_0.10,150,72708,3215,14075,75827,2080,12091,17290,0,0,17289,14171,0,0,14171
temp_unlink_0_0.30,150,54949,695,34354,60253,470,29275,35049,0,0,35046,29745,0,0,29745
temp_unlink_0_0.50,150,55090,6107,28801,60776,23987,5235,34908,0,0,34908,29222,0,0,29222
temp_unlink_0_0.70,150,14325,58697,16976,18454,62374,9170,75673,0,0,75668,71544,0,0,71544
temp_unlink_0_0.90,150,46563,11729,31706,54616,1266,34116,43435,0,0,43422,35382,0,0,35382
temp_unlink_1_0.10,150,63746,0,26252,69869,0,20129,26252,0,0,26146,20129,0,0,20113
temp_unlink_1_0.30,150,63274,56,26668,69492,7,20499,26724,0,0,26619,20506,0,0,20497
temp_unlink_1_0.50,150,58490,11644,19864,65358,8310,16330,31508,0,0,31492,24640,0,0,24640
